asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B007ZN5ATQ,06396234-155c-467e-ab01-f1f803fc5001,1,Physical Design & Build: The product stopped working quickly.,Design,stopped,Negative,0.9932
B007ZN5ATQ,06396234-155c-467e-ab01-f1f803fc5001,1,Physical Design & Build: The product stopped working quickly.,Build,stopped,Negative,0.9942
B007ZN5ATQ,06396234-155c-467e-ab01-f1f803fc5001,1,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007ZN5ATQ,06396234-155c-467e-ab01-f1f803fc5001,1,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007ZN5ATQ,f00e318b-51d7-4283-af91-18273adff6b9,1,Packaging & Delivery:,Packaging,,Neutral,0.9114
B007ZN5ATQ,f00e318b-51d7-4283-af91-18273adff6b9,1,Packaging & Delivery:,Delivery,,Neutral,0.9849
B007ZN5ATQ,f00e318b-51d7-4283-af91-18273adff6b9,1,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B007ZN5ATQ,bc73e6f6-fcdc-4387-a190-eea7eabc724f,2,Indicator Lights & Display: The product could be better.,Indicator Lights,,Negative,0.8139
B007ZN5ATQ,bc73e6f6-fcdc-4387-a190-eea7eabc724f,2,Indicator Lights & Display: The product could be better.,Display,better,Negative,0.8055
B007ZN5ATQ,bc73e6f6-fcdc-4387-a190-eea7eabc724f,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,bc73e6f6-fcdc-4387-a190-eea7eabc724f,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,1e3a8f35-b989-4da8-8839-3e04be8d2258,2,Modes & Settings: The product below expectations.,Modes,,Negative,0.996
B007ZN5ATQ,1e3a8f35-b989-4da8-8839-3e04be8d2258,2,Modes & Settings: The product below expectations.,Settings,,Negative,0.9951
B007ZN5ATQ,1e3a8f35-b989-4da8-8839-3e04be8d2258,2,I faced problems related to modes & settings and overall it did not meet expectations.,settings,related,Negative,0.9966
B007ZN5ATQ,cd6504e1-35c7-4eb9-88f8-7b118b4a94e5,2,Cleaning Performance & Oral Health: The product below expectations.,Performance,,Negative,0.9849
B007ZN5ATQ,cd6504e1-35c7-4eb9-88f8-7b118b4a94e5,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007ZN5ATQ,cd6504e1-35c7-4eb9-88f8-7b118b4a94e5,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007ZN5ATQ,12a56068-3d59-4c9a-9963-4a43ac1c99af,2,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007ZN5ATQ,12a56068-3d59-4c9a-9963-4a43ac1c99af,2,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007ZN5ATQ,b0ea98b2-4d8b-4b86-b5be-64741c445bda,2,Accessories & Adapter: The product mixed experience.,Accessories,mixed,Negative,0.9905
B007ZN5ATQ,b0ea98b2-4d8b-4b86-b5be-64741c445bda,2,Accessories & Adapter: The product mixed experience.,Adapter,mixed,Negative,0.9917
B007ZN5ATQ,b0ea98b2-4d8b-4b86-b5be-64741c445bda,2,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007ZN5ATQ,f2d1945d-b18e-4e86-b477-4bf4abfdb755,2,Physical Design & Build: The product could be better.,Physical Design,,Negative,0.5545
B007ZN5ATQ,f2d1945d-b18e-4e86-b477-4bf4abfdb755,2,Physical Design & Build: The product could be better.,Build,better,Neutral,0.5188
B007ZN5ATQ,f2d1945d-b18e-4e86-b477-4bf4abfdb755,2,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007ZN5ATQ,f2d1945d-b18e-4e86-b477-4bf4abfdb755,2,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007ZN5ATQ,06a05877-51ba-44e0-8fac-a6453ae45b2a,2,Bathroom & Counter Space: The product mixed experience.,Bathroom,mixed,Negative,0.6241
B007ZN5ATQ,06a05877-51ba-44e0-8fac-a6453ae45b2a,2,Bathroom & Counter Space: The product mixed experience.,Counter Space,,Negative,0.9393
B007ZN5ATQ,06a05877-51ba-44e0-8fac-a6453ae45b2a,2,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B007ZN5ATQ,9fd8dff1-7ffd-4a3c-a072-b5e8ec0b150d,2,Modes & Settings: The product could be better.,Modes,better,Negative,0.814
B007ZN5ATQ,9fd8dff1-7ffd-4a3c-a072-b5e8ec0b150d,2,Modes & Settings: The product could be better.,Settings,better,Negative,0.7914
B007ZN5ATQ,9fd8dff1-7ffd-4a3c-a072-b5e8ec0b150d,2,I faced problems related to modes & settings and overall it did not meet expectations.,settings,related,Negative,0.9966
B007ZN5ATQ,46029955-a82f-4ecc-b389-a8662d3e15b0,2,Handle & Body: The product could be better.,Handle,better,Negative,0.8393
B007ZN5ATQ,46029955-a82f-4ecc-b389-a8662d3e15b0,2,Handle & Body: The product could be better.,Body,better,Negative,0.829
B007ZN5ATQ,46029955-a82f-4ecc-b389-a8662d3e15b0,2,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B007ZN5ATQ,46029955-a82f-4ecc-b389-a8662d3e15b0,2,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B007ZN5ATQ,564afdbc-100e-4b13-be63-1eebce7df34d,2,Physical Design & Build: The product mixed experience.,Design,mixed,Negative,0.9935
B007ZN5ATQ,564afdbc-100e-4b13-be63-1eebce7df34d,2,Physical Design & Build: The product mixed experience.,Build,mixed,Negative,0.9945
B007ZN5ATQ,564afdbc-100e-4b13-be63-1eebce7df34d,2,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007ZN5ATQ,564afdbc-100e-4b13-be63-1eebce7df34d,2,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007ZN5ATQ,16555199-c848-4036-aee3-2ad3a0e183e4,2,Cleaning Performance & Oral Health: The product mixed experience.,Cleaning,mixed,Negative,0.9819
B007ZN5ATQ,16555199-c848-4036-aee3-2ad3a0e183e4,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007ZN5ATQ,16555199-c848-4036-aee3-2ad3a0e183e4,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007ZN5ATQ,06817c51-44d0-4e1b-8a0d-5c91b5cbdbbd,2,Handle & Body: The product could be better.,Handle,better,Negative,0.8393
B007ZN5ATQ,06817c51-44d0-4e1b-8a0d-5c91b5cbdbbd,2,Handle & Body: The product could be better.,Body,better,Negative,0.829
B007ZN5ATQ,06817c51-44d0-4e1b-8a0d-5c91b5cbdbbd,2,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B007ZN5ATQ,06817c51-44d0-4e1b-8a0d-5c91b5cbdbbd,2,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B007ZN5ATQ,16ac835b-1d73-449e-a806-3d85d8dfc243,2,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007ZN5ATQ,6c91a8ae-88a6-460f-a41b-a817043810d1,2,Power & Motor Charging System: The product mixed experience.,Power,mixed,Negative,0.9634
B007ZN5ATQ,6c91a8ae-88a6-460f-a41b-a817043810d1,2,Power & Motor Charging System: The product mixed experience.,Motor Charging System,,Negative,0.9948
B007ZN5ATQ,6c91a8ae-88a6-460f-a41b-a817043810d1,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
B007ZN5ATQ,6c91a8ae-88a6-460f-a41b-a817043810d1,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,motor charging system,,Negative,0.9969
B007ZN5ATQ,7527f1af-919e-4de8-a73c-e23f1dc1397e,2,Indicator Lights & Display: The product below expectations.,Indicator Lights,,Negative,0.9962
B007ZN5ATQ,7527f1af-919e-4de8-a73c-e23f1dc1397e,2,Indicator Lights & Display: The product below expectations.,Display,,Negative,0.996
B007ZN5ATQ,7527f1af-919e-4de8-a73c-e23f1dc1397e,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,7527f1af-919e-4de8-a73c-e23f1dc1397e,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,31a68d17-ab9d-4afa-a782-8eec204df399,2,Brush Head: The product below expectations.,Brush Head,,Negative,0.9964
B007ZN5ATQ,31a68d17-ab9d-4afa-a782-8eec204df399,2,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007ZN5ATQ,fbcc37a6-a42a-4c16-9566-163b6a3ca10d,2,Indicator Lights & Display: The product not great.,Indicator Lights,,Negative,0.9862
B007ZN5ATQ,fbcc37a6-a42a-4c16-9566-163b6a3ca10d,2,Indicator Lights & Display: The product not great.,Display,great,Negative,0.9843
B007ZN5ATQ,fbcc37a6-a42a-4c16-9566-163b6a3ca10d,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,fbcc37a6-a42a-4c16-9566-163b6a3ca10d,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,f470a01e-8363-4055-a7f1-fabffbb3628f,2,Modes & Settings: The product has issues.,Modes,has,Negative,0.9958
B007ZN5ATQ,f470a01e-8363-4055-a7f1-fabffbb3628f,2,Modes & Settings: The product has issues.,Settings,has,Negative,0.995
B007ZN5ATQ,f470a01e-8363-4055-a7f1-fabffbb3628f,2,I faced problems related to modes & settings and overall it did not meet expectations.,settings,related,Negative,0.9966
B007ZN5ATQ,e0d7045c-7b0a-4dd8-a301-6def14107c0c,2,Timer & Pacing: The product below expectations.,Timer,,Negative,0.9961
B007ZN5ATQ,e0d7045c-7b0a-4dd8-a301-6def14107c0c,2,I faced problems related to timer & pacing and overall it did not meet expectations.,pacing,related,Negative,0.9971
B007ZN5ATQ,f3dbdfbc-1ff4-404f-98a0-905b70bfde0e,2,Bathroom & Counter Space:,Bathroom,,Neutral,0.9691
B007ZN5ATQ,f3dbdfbc-1ff4-404f-98a0-905b70bfde0e,2,Bathroom & Counter Space:,Counter Space,,Neutral,0.9435
B007ZN5ATQ,f3dbdfbc-1ff4-404f-98a0-905b70bfde0e,2,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B007ZN5ATQ,9618d720-f479-49d3-b4df-c10180732ca0,2,Case & Storage:,Case,,Neutral,0.9817
B007ZN5ATQ,9618d720-f479-49d3-b4df-c10180732ca0,2,Case & Storage:,Storage,,Neutral,0.9803
B007ZN5ATQ,9618d720-f479-49d3-b4df-c10180732ca0,2,The product mixed experience.,experience,mixed,Negative,0.995
B007ZN5ATQ,9618d720-f479-49d3-b4df-c10180732ca0,2,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B007VXJK6E,dff19338-e166-45f1-b670-f21bc0985a78,2,Physical Design & Build: The product mixed experience.,Design,mixed,Negative,0.9935
B007VXJK6E,dff19338-e166-45f1-b670-f21bc0985a78,2,Physical Design & Build: The product mixed experience.,Build,mixed,Negative,0.9945
B007VXJK6E,dff19338-e166-45f1-b670-f21bc0985a78,2,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B007VXJK6E,dff19338-e166-45f1-b670-f21bc0985a78,2,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B007VXJK6E,e4601afc-55a9-47d8-959f-7c63b4316a60,2,Brush Head: The product not great.,Brush Head,,Negative,0.9723
B007VXJK6E,e4601afc-55a9-47d8-959f-7c63b4316a60,2,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007VXJK6E,8c0ce6a1-58eb-419e-ba10-9ee649c5ba4d,2,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007VXJK6E,8c0ce6a1-58eb-419e-ba10-9ee649c5ba4d,2,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007VXJK6E,efd566b5-bb39-4d79-af39-ad6f1d45550f,2,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007VXJK6E,0346981c-7422-49b8-bff9-d55d9bb95428,2,Cleaning Performance & Oral Health: The product below expectations.,Performance,,Negative,0.9849
B007VXJK6E,0346981c-7422-49b8-bff9-d55d9bb95428,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007VXJK6E,0346981c-7422-49b8-bff9-d55d9bb95428,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007VXJK6E,6dc3b404-6562-4713-92d0-8a87af83f7a7,2,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007VXJK6E,cd608803-fab5-48ea-95f9-f123b2f6a493,2,Brush Head: The product not great.,Brush Head,,Negative,0.9723
B007VXJK6E,cd608803-fab5-48ea-95f9-f123b2f6a493,2,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007VXJK6E,120dffaf-840e-4bfb-89e9-85be6ee0c6b5,2,Smart & App Features: The product not great.,App,great,Negative,0.5819
B007VXJK6E,0697d29f-6f7b-449e-b847-1211ef6a44d0,2,Cleaning Performance & Oral Health: The product below expectations.,Performance,,Negative,0.9849
B007VXJK6E,0697d29f-6f7b-449e-b847-1211ef6a44d0,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007VXJK6E,0697d29f-6f7b-449e-b847-1211ef6a44d0,2,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007VXJK6E,871364da-b0ca-4ee2-a645-0a5d5f311ddc,2,Bathroom & Counter Space:,Bathroom,,Neutral,0.9691
B007VXJK6E,871364da-b0ca-4ee2-a645-0a5d5f311ddc,2,Bathroom & Counter Space:,Counter Space,,Neutral,0.9435
B007VXJK6E,871364da-b0ca-4ee2-a645-0a5d5f311ddc,2,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B007VXJK6E,687edb24-9aea-4a2f-b997-bea6f22eb124,2,Toothbrush Holder / Dock: The product not great.,Dock,great,Negative,0.9149
B007VXJK6E,687edb24-9aea-4a2f-b997-bea6f22eb124,2,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007VXJK6E,58e939a5-03e8-44d5-a5ce-9ad36534ef20,2,Packaging & Delivery:,Packaging,,Neutral,0.9114
B007VXJK6E,58e939a5-03e8-44d5-a5ce-9ad36534ef20,2,Packaging & Delivery:,Delivery,,Neutral,0.9849
B007VXJK6E,58e939a5-03e8-44d5-a5ce-9ad36534ef20,2,The product could be better.,product,better,Negative,0.6146
B007VXJK6E,58e939a5-03e8-44d5-a5ce-9ad36534ef20,2,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B007VXJK6E,a660db4a-697b-44fc-b64b-12a597fc7437,2,Handle & Body: The product has issues.,Handle,has,Negative,0.9959
B007VXJK6E,a660db4a-697b-44fc-b64b-12a597fc7437,2,Handle & Body: The product has issues.,Body,has,Negative,0.9963
B007VXJK6E,a660db4a-697b-44fc-b64b-12a597fc7437,2,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B007VXJK6E,a660db4a-697b-44fc-b64b-12a597fc7437,2,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B007VXJK6E,ecbdce00-616d-4822-b3f9-a7180b8d37fe,2,Bathroom & Counter Space: The product below expectations.,Bathroom,,Negative,0.9077
B007VXJK6E,ecbdce00-616d-4822-b3f9-a7180b8d37fe,2,Bathroom & Counter Space: The product below expectations.,Counter Space,,Negative,0.9813
B007VXJK6E,ecbdce00-616d-4822-b3f9-a7180b8d37fe,2,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B007VXJK6E,5caaaf5b-0aa5-4f6f-b2c6-497800a88c21,2,Brush Head: The product below expectations.,Brush Head,,Negative,0.9964
B007VXJK6E,5caaaf5b-0aa5-4f6f-b2c6-497800a88c21,2,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007VXJK6E,b9f52fd0-b8a0-4ca9-9c63-240fcf6b2a7c,2,Power & Motor Charging System: The product below expectations.,Motor Charging System,,Negative,0.9951
B007VXJK6E,b9f52fd0-b8a0-4ca9-9c63-240fcf6b2a7c,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
B007VXJK6E,b9f52fd0-b8a0-4ca9-9c63-240fcf6b2a7c,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,motor charging system,,Negative,0.9969
B007VXJK6E,85683310-0c79-4800-8eab-70d0532a01c1,2,Power & Motor Charging System: The product below expectations.,Motor Charging System,,Negative,0.9951
B007VXJK6E,85683310-0c79-4800-8eab-70d0532a01c1,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
B007VXJK6E,85683310-0c79-4800-8eab-70d0532a01c1,2,I faced problems related to power & motor charging system and overall it did not meet expectations.,motor charging system,,Negative,0.9969
B003UKM9CO,be6947a3-f32d-47c7-8830-afae51034a39,2,Toothbrush Holder / Dock: The product could be better.,Dock,better,Negative,0.5525
B003UKM9CO,be6947a3-f32d-47c7-8830-afae51034a39,2,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B003UKM9CO,78ac0f83-e65e-418f-a682-3934c3025e03,2,Physical Design & Build: The product could be better.,Physical Design,,Negative,0.5545
B003UKM9CO,78ac0f83-e65e-418f-a682-3934c3025e03,2,Physical Design & Build: The product could be better.,Build,better,Neutral,0.5188
B003UKM9CO,78ac0f83-e65e-418f-a682-3934c3025e03,2,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B003UKM9CO,78ac0f83-e65e-418f-a682-3934c3025e03,2,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B003UKM9CO,04cf4e66-68e8-4c01-bf3b-c609a81df6a1,2,Case & Storage:,Case,,Neutral,0.9817
B003UKM9CO,04cf4e66-68e8-4c01-bf3b-c609a81df6a1,2,Case & Storage:,Storage,,Neutral,0.9803
B003UKM9CO,04cf4e66-68e8-4c01-bf3b-c609a81df6a1,2,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B003UKM9CO,1a6a551c-0d86-4056-8a93-f169d0306a8e,2,Modes & Settings: The product not great.,Modes,not great,Negative,0.9781
B003UKM9CO,1a6a551c-0d86-4056-8a93-f169d0306a8e,2,Modes & Settings: The product not great.,Settings,great,Negative,0.9671
B003UKM9CO,1a6a551c-0d86-4056-8a93-f169d0306a8e,2,I faced problems related to modes & settings and overall it did not meet expectations.,settings,related,Negative,0.9966
B003UKM9CO,9754ce34-e9d1-4b63-81be-686b55c3770a,2,Handle & Body: The product mixed experience.,Handle,mixed,Negative,0.9941
B003UKM9CO,9754ce34-e9d1-4b63-81be-686b55c3770a,2,Handle & Body: The product mixed experience.,Body,mixed,Negative,0.9948
B003UKM9CO,9754ce34-e9d1-4b63-81be-686b55c3770a,2,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B003UKM9CO,9754ce34-e9d1-4b63-81be-686b55c3770a,2,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B003UKM9CO,ca43dd94-2701-4615-9cf1-9e403b7c2334,2,Product Type & Brand: The product could be better.,Product,better,Neutral,0.728
B003UKM9CO,ca43dd94-2701-4615-9cf1-9e403b7c2334,2,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,88e1869f-7652-4774-ad5a-d934d4a77181,2,Packaging & Delivery:,Packaging,,Neutral,0.9114
B003UKM9CO,88e1869f-7652-4774-ad5a-d934d4a77181,2,Packaging & Delivery:,Delivery,,Neutral,0.9849
B003UKM9CO,88e1869f-7652-4774-ad5a-d934d4a77181,2,The product could be better.,product,better,Negative,0.6146
B003UKM9CO,88e1869f-7652-4774-ad5a-d934d4a77181,2,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B003UKM9CO,ecec3bb3-9ede-456d-b91c-875acf79404c,2,Case & Storage:,Case,,Neutral,0.9817
B003UKM9CO,ecec3bb3-9ede-456d-b91c-875acf79404c,2,Case & Storage:,Storage,,Neutral,0.9803
B003UKM9CO,ecec3bb3-9ede-456d-b91c-875acf79404c,2,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B003UKM9CO,217a7b25-c7bf-4bd0-92f0-ff568c0d09fe,2,Indicator Lights & Display: The product not great.,Indicator Lights,,Negative,0.9862
B003UKM9CO,217a7b25-c7bf-4bd0-92f0-ff568c0d09fe,2,Indicator Lights & Display: The product not great.,Display,great,Negative,0.9843
B003UKM9CO,217a7b25-c7bf-4bd0-92f0-ff568c0d09fe,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B003UKM9CO,217a7b25-c7bf-4bd0-92f0-ff568c0d09fe,2,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B003UKM9CO,60c84be1-36c5-4eef-b16c-e6db3fae1ca9,2,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,0e66ff1f-4bb5-4851-8485-7a394ff390d1,2,Modes & Settings: The product below expectations.,Modes,,Negative,0.996
B003UKM9CO,0e66ff1f-4bb5-4851-8485-7a394ff390d1,2,Modes & Settings: The product below expectations.,Settings,,Negative,0.9951
B003UKM9CO,0e66ff1f-4bb5-4851-8485-7a394ff390d1,2,I faced problems related to modes & settings and overall it did not meet expectations.,settings,related,Negative,0.9966
B003UKM9CO,58c3bea4-bec3-404c-9029-befbd0e81654,2,Product Type & Brand: The product not great.,Product,great,Negative,0.8965
B003UKM9CO,58c3bea4-bec3-404c-9029-befbd0e81654,2,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,dd74e49e-9440-474a-b958-003c91819ba0,3,Smart & App Features: The product okay product.,App,okay,Neutral,0.9737
B003UKM9CO,78578da6-3e2e-4935-87f8-03d556176343,3,Handle & Body: The product decent,Handle,decent,Positive,0.7726
B003UKM9CO,78578da6-3e2e-4935-87f8-03d556176343,3,Handle & Body: The product decent,Body,decent,Positive,0.7747
B003UKM9CO,78578da6-3e2e-4935-87f8-03d556176343,3,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B003UKM9CO,78578da6-3e2e-4935-87f8-03d556176343,3,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B003UKM9CO,b32d0582-4b21-441c-a9d5-31d47a686100,3,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,905eafa7-88f6-4245-bc65-64f2d518f544,3,Indicator Lights & Display: The product moderate quality.,Indicator Lights,,Neutral,0.982
B003UKM9CO,905eafa7-88f6-4245-bc65-64f2d518f544,3,Indicator Lights & Display: The product moderate quality.,Display,moderate,Neutral,0.9841
B003UKM9CO,905eafa7-88f6-4245-bc65-64f2d518f544,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B003UKM9CO,905eafa7-88f6-4245-bc65-64f2d518f544,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B003UKM9CO,fe16526d-8e82-4dff-9450-21d0172235e8,3,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,711aa49e-de20-44ef-a022-16430efb349b,3,Physical Design & Build: The product decent,Design,decent,Positive,0.9601
B003UKM9CO,711aa49e-de20-44ef-a022-16430efb349b,3,Physical Design & Build: The product decent,Build,decent,Positive,0.9639
B003UKM9CO,711aa49e-de20-44ef-a022-16430efb349b,3,I faced problems related to physical design & build and overall it did not meet expectations.,physical design,,Negative,0.9969
B003UKM9CO,711aa49e-de20-44ef-a022-16430efb349b,3,I faced problems related to physical design & build and overall it did not meet expectations.,build,physical,Negative,0.9967
B003UKM9CO,7df60f28-c1ec-41c2-8239-3ccc66d59a60,3,Indicator Lights & Display: The product okay product.,Indicator Lights,,Neutral,0.954
B003UKM9CO,7df60f28-c1ec-41c2-8239-3ccc66d59a60,3,Indicator Lights & Display: The product okay product.,Display,okay,Neutral,0.9338
B003UKM9CO,7df60f28-c1ec-41c2-8239-3ccc66d59a60,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B003UKM9CO,7df60f28-c1ec-41c2-8239-3ccc66d59a60,3,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B003UKM9CO,d2cff14c-283d-40b4-82e0-6a85fb4f49a7,3,Price & Value: The product average performance.,Price,average,Neutral,0.9771
B003UKM9CO,d2cff14c-283d-40b4-82e0-6a85fb4f49a7,3,Price & Value: The product average performance.,Value,average,Neutral,0.9769
B003UKM9CO,d2cff14c-283d-40b4-82e0-6a85fb4f49a7,3,Price & Value: The product average performance.,performance,average,Neutral,0.9391
B003UKM9CO,d2cff14c-283d-40b4-82e0-6a85fb4f49a7,3,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B003UKM9CO,fe9c9a71-2355-4ea1-834f-cbeacf363829,3,Toothbrush Holder / Dock: The product average performance.,performance,average,Neutral,0.8578
B003UKM9CO,fe9c9a71-2355-4ea1-834f-cbeacf363829,3,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B003UKM9CO,bc189c8a-b520-4db2-af20-9eb47e917dbe,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B003UKM9CO,bc189c8a-b520-4db2-af20-9eb47e917dbe,3,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,Handle & Body: The product okay product.,Handle,okay,Neutral,0.9492
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,Handle & Body: The product okay product.,Body,okay,Neutral,0.9415
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,I faced problems related to handle & body and overall it did not meet expectations.,handle,related,Negative,0.9968
B003UKM9CO,52023797-f243-4270-ad40-0c6c39178b5d,3,I faced problems related to handle & body and overall it did not meet expectations.,body,handle,Negative,0.9968
B003UKM9CO,9f213c28-c6fb-44d6-b533-00500a9bac0e,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B003UKM9CO,9f213c28-c6fb-44d6-b533-00500a9bac0e,3,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,Power & Motor Charging System: The product works,Power,works,Neutral,0.8187
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,Power & Motor Charging System: The product works,Motor Charging System,,Positive,0.5054
B003UKM9CO,f1277a04-6722-4fcd-8fb0-0f14e135c420,3,I faced problems related to power & motor charging system and overall it did not meet expectations.,power,related,Negative,0.9962
