asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B007ZN5ATQ,A1OPZ3BUTEL47R,4,"still, not working quite as advertised.",working,advertised,Negative,0.995
B007ZN5ATQ,A1OPZ3BUTEL47R,4,I chose this rechargeable one instead of the battery operated lower-end model,battery,operated,Negative,0.7806
B007ZN5ATQ,A1OPZ3BUTEL47R,4,", with my cheap electric toothbrush I got first, I didn't like the feel when the batteries start losing power.",electric toothbrush,,Negative,0.4622
B007ZN5ATQ,A1OPZ3BUTEL47R,4,", with my cheap electric toothbrush I got first, I didn't like the feel when the batteries start losing power.",batteries,start,Negative,0.9947
B007ZN5ATQ,A1OPZ3BUTEL47R,4,"Instead of just stopping, the brush just slowed and got less effective.",brush,slowed,Negative,0.9923
B007ZN5ATQ,A1OPZ3BUTEL47R,4,"I do wish the replacement heads were not so expensive,",replacement heads,,Negative,0.8638
B007ZN5ATQ,A2NE7D8GC41UCL,4,"my experience with it was rather ticklish, plus I found that ""brushing"" with it is kind of a hassle.",brushing,found,Negative,0.996
B007ZN5ATQ,A2NE7D8GC41UCL,4,"I've found it impossible to ""brush"" without foam dribbling down my chinSince then, I found that the ticklish sensation has gone away -- this was more attributable to the ""learning phase"" than anything else.",foam,impossible,Negative,0.9329
B007ZN5ATQ,A2NE7D8GC41UCL,4,Once the brush reached full speed it stopped feeling annoying.,brush,reached,Negative,0.9499
B007ZN5ATQ,A2NE7D8GC41UCL,4,I have noticed that the Sonicare brush has kept tea stains down significantly --,tea,kept,Neutral,0.7855
B007ZN5ATQ,A2NE7D8GC41UCL,4,"I still don't love the experience,",experience,n't love,Negative,0.9955
B007ZN5ATQ,A2NE7D8GC41UCL,4,"I do like it, especially the results!  4 stars!",results,like,Positive,0.9983
B007ZN5ATQ,A2WQNM3SUHEUV2,4,Very fast delivery and great product.,delivery,fast,Positive,0.9986
B007ZN5ATQ,A1T9MILRRZ00F8,4,This is the fourth Sonicare brush I've had.,brush,fourth,Positive,0.5747
B007ZN5ATQ,A1T9MILRRZ00F8,4,"The other 3 are the FlexCare, Healthy White, and the older Elite models.",FlexCare,other,Neutral,0.985
B007ZN5ATQ,A1T9MILRRZ00F8,4,It has a larger body and a screw on type brush head.,body,larger,Neutral,0.6907
B007ZN5ATQ,A1T9MILRRZ00F8,4,It has a larger body and a screw on type brush head.,brush head,,Neutral,0.933
B007ZN5ATQ,A1T9MILRRZ00F8,4,The major advantage this model has over all the other models I've owned is that it has stronger action in the brush head.,action,stronger,Positive,0.9854
B007ZN5ATQ,A1T9MILRRZ00F8,4,The major advantage this model has over all the other models I've owned is that it has stronger action in the brush head.,brush head,,Positive,0.9904
B007ZN5ATQ,A1T9MILRRZ00F8,4,My teeth feel like they get a more thorough cleaning when using this brush.,brush,using,Negative,0.5041
B007ZN5ATQ,A1T9MILRRZ00F8,4,A cool feature for anyone new to using an electric toothbrush is the Ramp-up mode.,feature,cool,Positive,0.9865
B007ZN5ATQ,A1T9MILRRZ00F8,4,My first electric toothbrush didn't have this feature and it took me awhile to get used to it.,feature,n't have,Neutral,0.6509
B007ZN5ATQ,A1T9MILRRZ00F8,4,Another plus is that it's convenient for traveling.,traveling,convenient,Positive,0.9987
B007ZN5ATQ,A1T9MILRRZ00F8,4,The Essence 5600 lasts up to two weeks on a single charge and also comes with a cloth carrying pouch.,pouch,carrying,Neutral,0.9188
B007ZN5ATQ,A1T9MILRRZ00F8,4,The biggest disadvantage for me is the design of the brush head.,design,biggest,Negative,0.9965
B007ZN5ATQ,A1T9MILRRZ00F8,4,The biggest disadvantage for me is the design of the brush head.,brush head,,Negative,0.997
B007ZN5ATQ,A1T9MILRRZ00F8,4,fluid doesn't collect on the inside.,fluid,n't collect,Negative,0.8928
B007ZN5ATQ,A1T9MILRRZ00F8,4,"With the Essence 5600,  I have to clean out fluids twice as often.",fluids,clean,Negative,0.9822
B007ZN5ATQ,A1T9MILRRZ00F8,4,The Sonicare Essence 5600 is a solid performer.,performer,solid,Positive,0.9977
B007ZN5ATQ,A122SFGLAHQLSJ,4,"This is such a fantastic toothbrush, I love using it.",toothbrush,fantastic,Positive,0.9988
B007ZN5ATQ,A122SFGLAHQLSJ,4,My teeth feel,teeth,feel,Positive,0.6083
B007ZN5ATQ,A122SFGLAHQLSJ,4,"The 2 minute timer is really helpful, as I can't say that I would usually brush that long using my manual toothbrush.",timer,helpful,Positive,0.9954
B007ZN5ATQ,A122SFGLAHQLSJ,4,"The toothbrush is nice to hold, not loud and holds a charge for quite a long time.",toothbrush,nice,Positive,0.9211
B007ZN5ATQ,A122SFGLAHQLSJ,4,"I pack it with me using the travel case as I brush my teeth after lunch,",travel case,,Neutral,0.9841
B007ZN5ATQ,A122SFGLAHQLSJ,4,"Coming from a manual toothbrush to this makes me wonder, what took me so long?It is quite no frills and there are models that do more,",manual,Coming,Neutral,0.9566
B007ZN5ATQ,A122SFGLAHQLSJ,4,"Coming from a manual toothbrush to this makes me wonder, what took me so long?It is quite no frills and there are models that do more,",frills,took,Negative,0.4317
B007ZN5ATQ,A122SFGLAHQLSJ,4,"much, I might put this one at the office and get a different model for home, maybe with the quad pacer and different modes.",quad pacer,,Neutral,0.9454
B007ZN5ATQ,A38RFUY8MI8HIS,4,The sonicare Essence is a good toothbrush especially if you are short on cash.,toothbrush,good,Positive,0.9737
B007ZN5ATQ,A38RFUY8MI8HIS,4,It does let you know when the 2 minute brush time is up by shutting off.,brush,shutting,Negative,0.9585
B007ZN5ATQ,A38RFUY8MI8HIS,4,It worked well,worked,,Positive,0.9985
B007ZN5ATQ,A38RFUY8MI8HIS,4,it did not have the quadpacer feature to tell me when to switch to another part of my mouth.,quadpacer,tell,Negative,0.9248
B007ZN5ATQ,A38RFUY8MI8HIS,4,My old sonicare the Advance had that feature and it kept by brushing time more on point.,feature,had,Positive,0.5728
B007ZN5ATQ,A38RFUY8MI8HIS,4,I often went through the two minute brush time twice trying to make sure I got every part of my mouth clean.,brush time,,Negative,0.9842
B007ZN5ATQ,A38RFUY8MI8HIS,4,The brush heads wore out kinda fast too.,brush heads,,Negative,0.8759
B007ZN5ATQ,A38RFUY8MI8HIS,4,I don't think my brush heads made it to the 3 month mark.,brush heads,,Negative,0.9912
B007ZN5ATQ,A38RFUY8MI8HIS,4,In the end I would give it a good rating.,rating,good,Positive,0.9984
B007ZN5ATQ,A38RFUY8MI8HIS,4,I have sensitive teeth and this toothbrush was gentle to my teeth and gums.,toothbrush,gentle,Positive,0.993
B007ZN5ATQ,A38RFUY8MI8HIS,4,This brush kept my teeth and gums pretty healthy.,brush,kept,Positive,0.9984
B007ZN5ATQ,A38RFUY8MI8HIS,4,My mouth would always feel clean and fresh after brushing.,mouth,clean,Neutral,0.6737
B007ZN5ATQ,A38RFUY8MI8HIS,4,I would recommend this toothbrush,toothbrush,recommend,Positive,0.9984
B007ZN5ATQ,A38RFUY8MI8HIS,4,I wish they would add the  timing feature to it.,feature,add,Negative,0.7061
B007ZN5ATQ,A38RFUY8MI8HIS,4,It's a good toothbrush to try if you are new to Sonicare or electric toothbrushes.,toothbrush,good,Positive,0.9705
B007ZN5ATQ,ARZDORDLR4TA7,4,it died and Oral B,Oral B,,Negative,0.9272
B007ZN5ATQ,ARZDORDLR4TA7,4,This one was a great price and the functionality and feel of it is fine,price,great,Positive,0.9983
B007ZN5ATQ,ARZDORDLR4TA7,4,This one was a great price and the functionality and feel of it is fine,functionality,great,Positive,0.9987
B007ZN5ATQ,ARZDORDLR4TA7,4,This one was a great price and the functionality and feel of it is fine,feel,fine,Positive,0.9984
B007ZN5ATQ,ARZDORDLR4TA7,4,"Comparing it to my previous toothbrush this is what I don't like - this has no 30 second or 2 minute alert, the fact that it doesn't have a 30 second alert doesn't really bother me",alert,has,Negative,0.9797
B007ZN5ATQ,ARZDORDLR4TA7,4,it just stops at 2 minutes.,stops,,Negative,0.8803
B007ZN5ATQ,ARZDORDLR4TA7,4,This toothbrush also seems to have a much stronger vibration or maybe it's the brush head itself.,vibration,stronger,Negative,0.9912
B007ZN5ATQ,ARZDORDLR4TA7,4,This toothbrush also seems to have a much stronger vibration or maybe it's the brush head itself.,brush head,,Negative,0.9615
B007ZN5ATQ,ARZDORDLR4TA7,4,I think will try the sensitive brush head when this one wears out and see if that one feels better as some other reviewers have mentioned.,sensitive brush head,,Neutral,0.5537
B007ZN5ATQ,ARZDORDLR4TA7,4,"The other thing I don't like, and I knew it when I bought it, is the cost of the replacement heads.",cost,bought,Negative,0.9876
B007ZN5ATQ,ARZDORDLR4TA7,4,"The other thing I don't like, and I knew it when I bought it, is the cost of the replacement heads.",replacement heads,,Negative,0.9948
B007ZN5ATQ,ARZDORDLR4TA7,4,I wish you could just replace the top part instead of the whole big thing.,part,top,Negative,0.975
B007ZN5ATQ,A3S3R88HA0HZG3,4,Even after the first time using this one my teeth felt that way.,teeth,felt,Positive,0.8881
B007ZN5ATQ,A3S3R88HA0HZG3,4,"For as long as I can remember my gums have bled after brushing my teeth, even when brushing by hand.",teeth,brushing,Negative,0.9953
B007ZN5ATQ,A3S3R88HA0HZG3,4,I thought with the way this brush moves so fast that it would cause bleeding too,brush,moves,Negative,0.9968
B007ZN5ATQ,A3S3R88HA0HZG3,4,Compared to myPhilips Sonicare HX6711/02 HealthyWhite 710 Rechargeable Electric Toothbrushthis one has a bigger brush head.,brush head,,Positive,0.9
B007ZN5ATQ,A3S3R88HA0HZG3,4,"Instead of replacing just the brush on the stemPhilips Sonicare HX6013/90 ProResults Brush Head Standard, 3-Packyou have to replace the whole top partPhilips Sonicare HX7002/30 e-Series Replacement Brush Heads, 2-Pack (Frustration Free Packaging)which is more difficult to unscrew and replace.",brush,replacing,Negative,0.7408
B007ZN5ATQ,A3S3R88HA0HZG3,4,"Instead of replacing just the brush on the stemPhilips Sonicare HX6013/90 ProResults Brush Head Standard, 3-Packyou have to replace the whole top partPhilips Sonicare HX7002/30 e-Series Replacement Brush Heads, 2-Pack (Frustration Free Packaging)which is more difficult to unscrew and replace.",Head,replace,Neutral,0.512
B007ZN5ATQ,A3S3R88HA0HZG3,4,"Instead of replacing just the brush on the stemPhilips Sonicare HX6013/90 ProResults Brush Head Standard, 3-Packyou have to replace the whole top partPhilips Sonicare HX7002/30 e-Series Replacement Brush Heads, 2-Pack (Frustration Free Packaging)which is more difficult to unscrew and replace.",Replacement Brush Heads,,Negative,0.9132
B007ZN5ATQ,A3S3R88HA0HZG3,4,It also is more difficult to clean,clean,difficult,Negative,0.7768
B007ZN5ATQ,A3S3R88HA0HZG3,4,"it doesn't just pull out like my old one, and it's possible to get fluids under this brush base",fluids,get,Negative,0.5505
B007ZN5ATQ,A3S3R88HA0HZG3,4,you do have to clean it.,clean,,Negative,0.8941
B007ZN5ATQ,A3S3R88HA0HZG3,4,The whole toothbrush isn't as compact as my older model either.,toothbrush,whole,Negative,0.8378
B007ZN5ATQ,A3S3R88HA0HZG3,4,The charging base is larger and the handle of the brush is wider.,charging base,,Positive,0.8388
B007ZN5ATQ,A3S3R88HA0HZG3,4,The charging base is larger and the handle of the brush is wider.,handle of the brush,,Positive,0.549
B007ZN5ATQ,A3S3R88HA0HZG3,4,"What I do like better about this model is that the movement is a little stronger than my older model, the brush seems to move faster and have a little more power.",movement,stronger,Positive,0.9805
B007ZN5ATQ,A3S3R88HA0HZG3,4,"What I do like better about this model is that the movement is a little stronger than my older model, the brush seems to move faster and have a little more power.",brush,seems,Positive,0.9413
B007ZN5ATQ,A3S3R88HA0HZG3,4,(Not that 2 minutes with either toothbrush is all that big of a deal.)The brush has a two minute timer like my older model.,timer,has,Neutral,0.8797
B007ZN5ATQ,A3S3R88HA0HZG3,4,It stops after 2 minutes and you have to restart it again if you want to continue.,restart,want,Negative,0.9933
B007ZN5ATQ,A3S3R88HA0HZG3,4,My older model had little pauses that you could hear after each 30 seconds,pauses,little,Negative,0.9606
B007ZN5ATQ,A3S3R88HA0HZG3,4,you knew how long you were spending on each part of your mouth (Quadpacer Technology).,Quadpacer,spending,Positive,0.5977
B007ZN5ATQ,A3S3R88HA0HZG3,4,This one has a nice little carrying case.,carrying case,,Positive,0.9974
B007ZN5ATQ,A3S3R88HA0HZG3,4,Once it's charged it will last for up to 2 weeks without being in the charger base.,charged,charged,Positive,0.9102
B007ZN5ATQ,A3S3R88HA0HZG3,4,Once it's charged it will last for up to 2 weeks without being in the charger base.,charger base,,Positive,0.6716
B007ZN5ATQ,A3S3R88HA0HZG3,4,I don't know how long the older one would hold a charge,charge,hold,Negative,0.9055
B007ZN5ATQ,A3S3R88HA0HZG3,4,it was compact enough to take the whole thing along when we traveled so I never let the charge run down.,charge,run,Negative,0.7445
B007ZN5ATQ,A3S3R88HA0HZG3,4,So I guess my rating would actually be a 4-1/2.,rating,guess,Neutral,0.9511
B007ZN5ATQ,A3S3R88HA0HZG3,4,Toothbrushbut I don't like that the brush assembly is more expensive to replace and more difficult to disassemble and clean.,Toothbrushbut,like,Neutral,0.4844
B007ZN5ATQ,A3S3R88HA0HZG3,4,Toothbrushbut I don't like that the brush assembly is more expensive to replace and more difficult to disassemble and clean.,brush assembly,,Negative,0.9919
B007ZN5ATQ,A3S3R88HA0HZG3,4,"Well, my teeth are probably as white as they are going to get",teeth,white,Negative,0.9688
B007ZN5ATQ,A3S3R88HA0HZG3,4,I think that all Philips Sonicare brushes do an excellent job,brushes,do,Positive,0.9984
B007ZN5ATQ,A3S3R88HA0HZG3,4,I think that all Philips Sonicare brushes do an excellent job,job,excellent,Positive,0.998
B007ZN5ATQ,A3S3R88HA0HZG3,4,I don't see a difference between the two models in how they clean.,clean,see,Positive,0.8833
B007ZN5ATQ,A3S3R88HA0HZG3,4,It's all just a matter of what features are important to you.,features,important,Neutral,0.9841
B007VXJK6E,A1WWULBGFR2TGQ,4,"Pros:-Sonicare quality product-One of the best electric toothbrushes on the marketCons:-Gen 2 Brush head (will grow mold if not taken off and dried correctly each time you brush)-carrying case instead of extra brush head-NI-MH battery-Expensive for what it is now-No 30 second timer beep (don't really need it,",Sonicare,best,Positive,0.993
B007VXJK6E,A1WWULBGFR2TGQ,4,"Pros:-Sonicare quality product-One of the best electric toothbrushes on the marketCons:-Gen 2 Brush head (will grow mold if not taken off and dried correctly each time you brush)-carrying case instead of extra brush head-NI-MH battery-Expensive for what it is now-No 30 second timer beep (don't really need it,",Brush head,,Negative,0.97
B007VXJK6E,A1WWULBGFR2TGQ,4,"Pros:-Sonicare quality product-One of the best electric toothbrushes on the marketCons:-Gen 2 Brush head (will grow mold if not taken off and dried correctly each time you brush)-carrying case instead of extra brush head-NI-MH battery-Expensive for what it is now-No 30 second timer beep (don't really need it,",mold,grow,Negative,0.9604
B007VXJK6E,A1WWULBGFR2TGQ,4,"Pros:-Sonicare quality product-One of the best electric toothbrushes on the marketCons:-Gen 2 Brush head (will grow mold if not taken off and dried correctly each time you brush)-carrying case instead of extra brush head-NI-MH battery-Expensive for what it is now-No 30 second timer beep (don't really need it,",carrying case,,Negative,0.9704
B007VXJK6E,A1WWULBGFR2TGQ,4,"Pros:-Sonicare quality product-One of the best electric toothbrushes on the marketCons:-Gen 2 Brush head (will grow mold if not taken off and dried correctly each time you brush)-carrying case instead of extra brush head-NI-MH battery-Expensive for what it is now-No 30 second timer beep (don't really need it,",battery,Expensive,Negative,0.944
B007VXJK6E,A1WWULBGFR2TGQ,4,"some people are spoiled, lol)For the price I paid, I could have gotten cheaper on Black Friday with an extra brush head too.",price,lol)For,Negative,0.4905
B007VXJK6E,A1WWULBGFR2TGQ,4,"some people are spoiled, lol)For the price I paid, I could have gotten cheaper on Black Friday with an extra brush head too.",brush head,,Neutral,0.7015
B007VXJK6E,A1WWULBGFR2TGQ,4,"Oh well, the carrying case is alright.",carrying case,,Neutral,0.916
B007VXJK6E,A1WWULBGFR2TGQ,4,"After about 2 weeks use, my teeth are healthier, whiter, and smoother.",teeth,healthier,Positive,0.9981
B007VXJK6E,A1WWULBGFR2TGQ,4,"Sonicare brushes do work, if you don't have one, or know a family member that doesn't.",brushes,do,Positive,0.9817
B007VXJK6E,A1WWULBGFR2TGQ,4,"Do yourself a favor and spend a little to save you teeth for the future, unless you want dentures.",teeth,save,Negative,0.9639
B007VXJK6E,A355T3LRIUE9C6,4,the thing chirps at 2 minutes and then turns off to warn you that you should get carried away with your oral hygiene.,thing,chirps,Negative,0.9085
B007VXJK6E,A355T3LRIUE9C6,4,you're driving in traffic.saw this at target for $30.,traffic,driving,Neutral,0.9584
B007VXJK6E,A355T3LRIUE9C6,4,"don't buy this like it's a blue light special,",special,blue,Neutral,0.8207
B007VXJK6E,A355T3LRIUE9C6,4,"it is a very nice affordable electric toothbrush, and the buzzing feels like you're chewing on a big old vibrator.",electric,affordable,Positive,0.9953
B007VXJK6E,A355T3LRIUE9C6,4,"it is a very nice affordable electric toothbrush, and the buzzing feels like you're chewing on a big old vibrator.",buzzing,feels,Positive,0.9452
B007VXJK6E,A16JFMCWEXZQFR,4,so you know you're cleaning for the correct amount of time.,cleaning,know,Neutral,0.5188
B007VXJK6E,A16JFMCWEXZQFR,4,but the replacement heads are costly.,heads,costly,Negative,0.996
B007VXJK6E,A16JFMCWEXZQFR,4,This does NOT come with an extra toothbrush head.,toothbrush head,,Negative,0.6219
B007VXJK6E,AS7SB0A3QKVQV,4,It is comfortable to hold and use.,hold,use,Positive,0.998
B007VXJK6E,AS7SB0A3QKVQV,4,It is comfortable to hold and use.,use,hold,Positive,0.998
B007VXJK6E,AS7SB0A3QKVQV,4,The charge lasts for at least a week.,charge,lasts,Negative,0.6157
B007VXJK6E,AS7SB0A3QKVQV,4,"My two complains are: the charger barely holds the brush in place, it is very easy for it to fall down,",charger,holds,Negative,0.9794
B007VXJK6E,AS7SB0A3QKVQV,4,"My two complains are: the charger barely holds the brush in place, it is very easy for it to fall down,",brush,holds,Negative,0.9789
B007VXJK6E,AS7SB0A3QKVQV,4,"I have to put it on a flat surface to charge; also, the brush was very hard on my gums for first few days,",brush,hard,Negative,0.9951
B007VXJK6E,A1Q0YMVAI71R20,4,"it's much smaller to hold, and travel with (holds about a 2 week charge), and brush replacements less expensive.",charge,holds,Neutral,0.6864
B007VXJK6E,A1Q0YMVAI71R20,4,"it's much smaller to hold, and travel with (holds about a 2 week charge), and brush replacements less expensive.",brush replacements,,Positive,0.8731
B007VXJK6E,A1ISGQPXW3BOHN,4,better than having to buy two handles for my son who only needed one toothbrush.,handles,buy,Negative,0.9621
B007VXJK6E,A1ISGQPXW3BOHN,4,he loves the green handle on the grip.,handle,green,Positive,0.9821
B007VXJK6E,A3HPCRD9RX351S,4,it's battery was weakening to an extreme.,battery,weakening,Negative,0.9962
B007VXJK6E,A3HPCRD9RX351S,4,This new toothbrush seems to work as well as the now departed toothbrush,toothbrush,new,Positive,0.9961
B007VXJK6E,A3HPCRD9RX351S,4,I do like that this Essence has one flat side to keep it from rolling off the sink counter.,Essence,has,Positive,0.9923
B007VXJK6E,A3HPCRD9RX351S,4,I do like that this Essence has one flat side to keep it from rolling off the sink counter.,sink counter,,Neutral,0.9252
B007VXJK6E,A3HPCRD9RX351S,4,Another good point is that the unused brushes from the Elite fit this toothbrush also,fit,unused,Neutral,0.8477
B007VXJK6E,A3HPCRD9RX351S,4,I don't think it's worth paying over twice as much to get those added timer beeps.,timer,added,Negative,0.9787
B007VXJK6E,A2Q31UBP11WYCY,4,I enjoy the clean feeling of my teeth after I use it and hope it helps keep plaque from causing detrimental effects on my gums.,feeling,clean,Positive,0.9953
B007VXJK6E,A2Q31UBP11WYCY,4,I enjoy the clean feeling of my teeth after I use it and hope it helps keep plaque from causing detrimental effects on my gums.,plaque,keep,Negative,0.9335
B007VXJK6E,A2Q8GFSEUSGJ51,4,"In fact, we own a FlexCare, and in a few days of trying the Essence, I can't say we really missed to much between the two.",FlexCare,own,Neutral,0.894
B007VXJK6E,A2Q8GFSEUSGJ51,4,"In fact, we own a FlexCare, and in a few days of trying the Essence, I can't say we really missed to much between the two.",Essence,trying,Neutral,0.8996
B007VXJK6E,A2Q8GFSEUSGJ51,4,(How often do you even really use the extra settings and programs?,programs,extra,Neutral,0.985
B007VXJK6E,A2Q8GFSEUSGJ51,4,"For me at least, I know it's not that often.)The travel case is handy and the charging stand incredibly compact (and will work with other Sonicare products).The previous Essence model can be found for as little as $40 now (Philips Sonicare HX5351/30 Essence 5300 Rechargeable Electric Toothbrush) and that price for a Sonicare is a real bargain.",travel case,,Positive,0.9863
B007VXJK6E,A2Q8GFSEUSGJ51,4,"For me at least, I know it's not that often.)The travel case is handy and the charging stand incredibly compact (and will work with other Sonicare products).The previous Essence model can be found for as little as $40 now (Philips Sonicare HX5351/30 Essence 5300 Rechargeable Electric Toothbrush) and that price for a Sonicare is a real bargain.",charging stand,,Positive,0.9845
B007VXJK6E,A2Q8GFSEUSGJ51,4,"For me at least, I know it's not that often.)The travel case is handy and the charging stand incredibly compact (and will work with other Sonicare products).The previous Essence model can be found for as little as $40 now (Philips Sonicare HX5351/30 Essence 5300 Rechargeable Electric Toothbrush) and that price for a Sonicare is a real bargain.",price,real,Positive,0.9239
B007VXJK6E,A2Q8GFSEUSGJ51,4,"It's made a huge difference at our bi-yearly dental checks and my son, now 5, has been using aPhilips Sonicare HX6311/02 Sonicare for Kids Rechargeable Electric Toothbrushsince he started brushing (it's holding up nicely, by the way) and (knock wood) has never had a single cavity.",for Kids Rechargeable Electric Toothbrushsince,,Positive,0.9844
B007VXJK6E,A2Q8GFSEUSGJ51,4,"It's made a huge difference at our bi-yearly dental checks and my son, now 5, has been using aPhilips Sonicare HX6311/02 Sonicare for Kids Rechargeable Electric Toothbrushsince he started brushing (it's holding up nicely, by the way) and (knock wood) has never had a single cavity.",cavity,single,Positive,0.9158
B007VXJK6E,A2Q8GFSEUSGJ51,4,"Sonicare, to me, remains the gold standard of getting that ""dentist smooth and clean"" feel at home.",Sonicare,remains,Positive,0.9947
B007VXJK6E,A2Q8GFSEUSGJ51,4,"Sonicare, to me, remains the gold standard of getting that ""dentist smooth and clean"" feel at home.",feel,clean,Positive,0.982
B007VXJK6E,ASPE9ZUAZNZQP,4,"The sound is loud, I wish that the rechargeable is universal",sound,loud,Positive,0.9893
B007VXJK6E,ASPE9ZUAZNZQP,4,"The sound is loud, I wish that the rechargeable is universal",rechargeable,universal,Neutral,0.8671
B007VXJK6E,ASPE9ZUAZNZQP,4,it can be carried on travelling to other countries where have different output.,output,different,Neutral,0.9697
B007VXJK6E,AO3CA3O0PAQKL,4,It works great.,works,great,Positive,0.9987
B007VXJK6E,AO3CA3O0PAQKL,4,I have to take the brush off every other week and clean out the well where toothpaste has dripped down the shaft & it is a little hard to get inside with fat fingers,well,clean,Negative,0.9715
B007VXJK6E,AO3CA3O0PAQKL,4,I have to take the brush off every other week and clean out the well where toothpaste has dripped down the shaft & it is a little hard to get inside with fat fingers,toothpaste,dripped,Negative,0.9835
B007VXJK6E,AO3CA3O0PAQKL,4,a damp handkerchief works great.,damp handkerchief,,Positive,0.9982
B007VXJK6E,A22XU6LDP7O210,4,Company has excellent customer service (replaced defective toothbrush purchased @ Costco quickly with no questions.,customer service,,Positive,0.9544
B003UKM9CO,AW5JSQCHC2ZJO,4,"Anyway, I was very happy to have a chance to try out the Pro Care 1000.",Pro Care,,Positive,0.9944
B003UKM9CO,AW5JSQCHC2ZJO,4,"Of course, like I said, I owned it for awhile",owned,said,Neutral,0.9873
B003UKM9CO,AW5JSQCHC2ZJO,4,The price of the Pro Care is quite a bit less than the Sonic.,price,less,Positive,0.9576
B003UKM9CO,AW5JSQCHC2ZJO,4,"Therefore, I think the Pro Care is a much better deal.",Pro Care,,Positive,0.9973
B003UKM9CO,AW5JSQCHC2ZJO,4,The base unit is also smaller than that of the Sonic.,base unit,,Negative,0.9019
B003UKM9CO,AW5JSQCHC2ZJO,4,"The Sonic didn't take up THAT much space, anyway,",Sonic,n't take,Positive,0.8935
B003UKM9CO,AW5JSQCHC2ZJO,4,"The Sonic didn't take up THAT much space, anyway,",space,much,Neutral,0.5885
B003UKM9CO,AW5JSQCHC2ZJO,4,"So, in my opinion, the Oral-b toothbrushes are excellent.",toothbrushes,excellent,Positive,0.9983
B003UKM9CO,AW5JSQCHC2ZJO,4,of price and power.,power,,Neutral,0.8979
B003UKM9CO,AW5JSQCHC2ZJO,4,I actually haven't had any cavities for the past 3 years and I think a lot of that success is due to using my Oral-b.  Get one.  :),cavities,n't had,Positive,0.995
B003UKM9CO,A3T4OHEAHOJ700,4,"Unlike some cheaper brands, this unit oscillates as opposed to simply vibrating.",oscillates,opposed,Negative,0.5831
B003UKM9CO,A3T4OHEAHOJ700,4,nor is it overly expensive.,expensive,,Neutral,0.8033
B003UKM9CO,A3T4OHEAHOJ700,4,"On a high level, people wonder why use a powered toothbrush instead of a manual toothbrush.",powered toothbrush,,Negative,0.7563
B003UKM9CO,A3T4OHEAHOJ700,4,"On a high level, people wonder why use a powered toothbrush instead of a manual toothbrush.",manual,powered,Neutral,0.8557
B003UKM9CO,A3T4OHEAHOJ700,4,"It is arguable whether the powered brushes clean any better,",powered,clean,Negative,0.659
B003UKM9CO,A3T4OHEAHOJ700,4,"if you have limited mobility, are arthritic, etc.",mobility,limited,Negative,0.959
B003UKM9CO,A3T4OHEAHOJ700,4,a powered brush can be very helpful.,powered brush,,Positive,0.9973
B003UKM9CO,A3T4OHEAHOJ700,4,One toothbrush head.*,toothbrush,,Neutral,0.9713
B003UKM9CO,A3T4OHEAHOJ700,4,* Charging base.,Charging,,Neutral,0.7854
B003UKM9CO,A3T4OHEAHOJ700,4,Covered toothbrush head case.,case,Covered,Neutral,0.897
B003UKM9CO,A3T4OHEAHOJ700,4,* Instruction booklet.,Instruction,,Neutral,0.8462
B003UKM9CO,A3T4OHEAHOJ700,4,Preparing this brush for use is simple.,brush,Preparing,Positive,0.9469
B003UKM9CO,A3T4OHEAHOJ700,4,"Plug in the charger, place the toothbrush on the base to begin charging.",charging,begin,Neutral,0.9124
B003UKM9CO,A3T4OHEAHOJ700,4,"Later, snap on the toothbrush head - that's it.",toothbrush,snap,Neutral,0.9574
B003UKM9CO,A3T4OHEAHOJ700,4,The included brush head case attaches directly to the charging base if desired.,brush head case,,Neutral,0.6714
B003UKM9CO,A3T4OHEAHOJ700,4,The included brush head case attaches directly to the charging base if desired.,charging base,,Neutral,0.978
B003UKM9CO,A3T4OHEAHOJ700,4,The case is covered and holds up to four brush heads.,case,covered,Neutral,0.9712
B003UKM9CO,A3T4OHEAHOJ700,4,"This is convenient if you use the brush for several people in a family, etc.",brush,use,Positive,0.5908
B003UKM9CO,A3T4OHEAHOJ700,4,The unit operates on a NiMH battery.,unit operates,,Neutral,0.905
B003UKM9CO,A3T4OHEAHOJ700,4,The unit operates on a NiMH battery.,NiMH battery,,Neutral,0.9547
B003UKM9CO,A3T4OHEAHOJ700,4,"The battery is not replaceable by the consumer, which is a disadvantage.",battery,replaceable,Negative,0.9923
B003UKM9CO,A3T4OHEAHOJ700,4,"There is only one button on the until, the power button.",button,,Neutral,0.9002
B003UKM9CO,A3T4OHEAHOJ700,4,"There is only one button on the until, the power button.",power,,Neutral,0.9796
B003UKM9CO,A3T4OHEAHOJ700,4,The brush has one speed which is called Daily Use.,brush,has,Neutral,0.8178
B003UKM9CO,A3T4OHEAHOJ700,4,The brush has one speed which is called Daily Use.,speed,has,Neutral,0.8984
B003UKM9CO,A3T4OHEAHOJ700,4,"Some higher priced Oral-B models have three modes:  Daily Use, Sensitive, and Whitening.",priced,higher,Negative,0.9908
B003UKM9CO,A3T4OHEAHOJ700,4,"Some higher priced Oral-B models have three modes:  Daily Use, Sensitive, and Whitening.",Daily Use,,Neutral,0.952
